,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,location_t,parent_sta,wheelchair,Route,Route_Dir,Shelter,Bench,Schedule,Light,Reaitime,PK_MD_WE,jurisdicti,relative_p,cardinal_d,primary_st,address_ra,cross_loca,geometry
93,12885,313,0313,W Wilson & S Bassett (EB),This stop (#0313) is eastbound on the 451 block of Wilson St (W) farside Bassett St (S),43.068418,-89.386949,MMT,0,,1,"10, 11, 81",,0,0,0,0,0,111,CMAD,1,90.0,W Wilson,451,S Bassett,POINT (-89.38694821691085 43.06842035570295)
94,12886,320,0320,Fisher & Dane (SB),This stop (#0320) is southbound on the 2098 block of Fisher St nearside Dane St,43.04312,-89.392033,MMT,0,,1,13,,0,0,1,0,0,111,CMAD,3,180.0,Fisher,2098,Dane,POINT (-89.3920322859442 43.04312233790387)
95,12887,327,0327,Regent & S Mills (EB),This stop (#0327) is eastbound on the 1099 block of Regent St farside Mills St (S),43.067598,-89.403675,MMT,0,,1,"6, 27, 82",,1,0,1,0,0,111,CMAD,1,90.0,Regent,1099,S Mills,POINT (-89.40367421877019 43.06760033687981)
96,12888,336,0336,N Randall & Engineering (SB),This stop (#0336) is southbound on the 298 block of Randall Ave (N) farside Engineering Dr,43.072028,-89.409136,MMT,0,,1,"7, 80",,1,0,1,0,0,111,CMAD,1,180.0,N Randall,298,Engineering,POINT (-89.40913520504552 43.07203033203616)
97,12889,346,0346,W Olin & Lake (WB),This stop (#0346) is westbound on the 300 block of Olin Ave (W) farside Lake Ct,43.053996,-89.387437,MMT,0,,1,13,,1,0,1,0,0,111,CMAD,1,270.0,W Olin,300,Lake,POINT (-89.38743625711449 43.0539983481107)
98,12890,349,0349,N Breese & Regent (NB),This stop (#0349) is northbound on the 1 block of Breese Ter (N) farside Regent St,43.068092,-89.413759,MMT,0,,1,None,,1,0,1,0,0,000,CMAD,1,0.0,N Breese,1,Regent,POINT (-89.41375821590063 43.06809432545229)
99,12891,353,0353,W Badger & Fish Hatchery (EB),This stop (#0353) is eastbound on the 1121 block of Badger Rd (W) farside Fish Hatchery Rd,43.038494,-89.403362,MMT,0,,1,"4, 18, 40, 49",,0,0,0,0,0,111,CMAD,1,90.0,W Badger,1121,Fish Hatchery,POINT (-89.40336129936104 43.03849632494729)
100,12892,357,0357,Gilson & W Olin (NB),This stop (#0357) is northbound on the 1201 block of Gilson St nearside Olin Ave (W),43.053826,-89.390103,MMT,0,,0,44,,0,0,0,0,0,100,CMAD,3,0.0,Gilson,1201,W Olin,POINT (-89.39010225735215 43.05382834507891)
101,12893,362,0362,S Park & W Olin (SB),This stop (#0362) is southbound on the 1200 block of Park St (S) farside Olin Ave (W),43.053756,-89.396558,MMT,0,,1,5,,0,0,0,0,0,111,CMAD,1,180.0,S Park,1200,W Olin,POINT (-89.39655725752056 43.05375833857553)
102,12894,367,0367,W Olin & Lake (EB),This stop (#0367) is eastbound on the 299 block of Olin Ave (W) farside Lake Ct,43.053682,-89.386709,MMT,0,,1,13,,0,1,1,0,0,111,CMAD,1,90.0,W Olin,299,Lake,POINT (-89.38670825773625 43.05368434853929)
103,12895,375,0375,S Mills & Vilas (NB),This stop (#0375) is northbound on the 399 block of Mills St (S) farside Vilas Ave,43.063417,-89.403898,MMT,0,,1,"4, 44",,0,0,0,0,0,111,CMAD,1,0.0,S Mills,399,Vilas,POINT (-89.40389723052604 43.06341933519327)
104,12896,379,0379,John Nolen & E Olin (NB),This stop (#0379) is northbound on the 499 block of John Nolen Dr farside Olin Ave (E),43.051603,-89.377887,MMT,0,,1,"11, 12",,0,0,0,0,0,100,CMAD,1,0.0,John Nolen,499,E Olin,POINT (-89.37788626272317 43.05160535715466)
105,12897,388,0388,N Park & Spring (SB),This stop (#0388) is southbound on the 100 block of Park St (N) nearside Spring St,43.069451,-89.401168,MMT,0,,1,"6, 13",,0,0,0,0,0,111,CMAD,3,180.0,N Park,100,Spring,POINT (-89.40116721323291 43.06945334031568)
106,12898,391,0391,Fish Hatchery & Carver (NB),This stop (#0391) is northbound on the 2001 block of Fish Hatchery Rd nearside Carver St,43.044438,-89.403805,MMT,0,,1,4,,0,0,1,0,0,111,CMAD,3,0.0,Fish Hatchery,2001,Carver,POINT (-89.40380428284645 43.04444032713197)
107,12899,392,0392,N Mills & Spring (SB),This stop (#0392) is southbound on the 100 block of Mills St (N) nearside Spring St,43.069711,-89.40423,MMT,0,,0,"4, 27, 44",,0,0,0,0,0,111,CMAD,3,180.0,N Mills,100,Spring,POINT (-89.40422921311435 43.06971333696072)
108,12900,398,0398,Regent & N Randall (WB),This stop (#0398) is westbound on the 1400 block of Regent St farside Randall Ave (N),43.067877,-89.409353,MMT,0,,1,6,,0,0,1,0,0,111,CMAD,1,270.0,Regent,1400,N Randall,POINT (-89.40935221671656 43.0678793302674)
109,12901,405,0405,Fish Hatchery & Catalpa (NB),This stop (#0405) is northbound on the 2199 block of Fish Hatchery Rd farside Catalpa Rd,43.041851,-89.403818,MMT,0,,1,4,,0,0,1,0,0,111,CMAD,1,0.0,Fish Hatchery,2199,Catalpa,POINT (-89.40381729052807 43.04185332607448)
110,12902,406,0406,Regent & N Breese (WB),This stop (#0406) is westbound on the 1600 block of Regent St farside Breese Ter (N),43.067931,-89.414278,MMT,0,,1,6,,1,0,1,0,0,111,CMAD,1,270.0,Regent,1600,N Breese,POINT (-89.41427721657934 43.06793332518451)
111,12903,410,0410,Rimrock & E Rusk (SB),This stop (#0410) is southbound on the 2198 block of Rimrock Rd nearside Rusk Ave (E),43.042874,-89.377547,MMT,0,,0,"11, 13",,0,0,0,0,0,111,TMAD,3,180.0,Rimrock,2198,E Rusk,POINT (-89.37754628639577 43.04287635251895)
112,12904,418,0418,W Washington & N Bedford (WB),This stop (#0418) is westbound on the 598 block of W Washington Ave nearside Bedford St (N),43.069002,-89.392429,MMT,0,,1,"5, 27, 75",,1,0,1,0,0,111,CMAD,3,270.0,W Washington,598,N Bedford,POINT (-89.39242821519805 43.06900434970653)
113,12905,424,0424,E Olin & Colby (WB),This stop (#0424) is westbound on the 100 block of Olin Ave (E) nearside Colby St,43.053153,-89.38376,MMT,0,,1,13,,0,0,0,0,0,111,CMAD,3,270.0,E Olin,100,Colby,POINT (-89.38375925942997 43.05315535171405)
114,12906,433,0433,Beld & Gilson (NB),This stop (#0433) is northbound on the 1601 block of Beld St nearside Gilson St,43.049727,-89.392573,MMT,0,,0,44,,0,0,0,0,0,100,CMAD,3,0.0,Beld,1601,Gilson,POINT (-89.39257226835076 43.04972934103041)
115,12907,435,0435,W Johnson & N Lake (EB),This stop (#0435) is eastbound on the 699 block of Johnson St (W) farside Lake St (N),43.071921,-89.397094,MMT,0,,1,"2, 7, 8, 10, 11, 12, 15, 27, 70, 72",,1,0,1,0,0,111,CMAD,1,90.0,W Johnson,699,N Lake,POINT (-89.39709320682091 43.07192334620828)
116,12908,438,0438,Linden & N Charter (EB),This stop (#0438) is eastbound on the 498 block of Linden Dr nearside Charter St (N),43.074985,-89.406401,MMT,0,,1,"11, 27, 44, 80",,1,0,1,0,0,111,UWIS,3,90.0,Linden,498,N Charter,POINT (-89.40640019721889 43.07498733679665)
117,12909,445,0445,N Mills & Spring (NB),This stop (#0445) is northbound on the 101 block of Mills St (N) farside Spring St,43.069899,-89.403921,MMT,0,,1,"4, 27, 44",,0,0,0,0,0,111,CMAD,1,0.0,N Mills,101,Spring,POINT (-89.40392021118329 43.06990133774632)
118,12910,454,0454,N Breese & Hoyt (SB),This stop (#0454) is southbound on the 124 block of Breese Ter (N) nearside Hoyt St,43.070438,-89.414055,MMT,0,,1,82,,0,0,0,0,0,001,CMAD,3,180.0,N Breese,124,Hoyt,POINT (-89.41405420880494 43.07044032570906)
119,12911,455,0455,W Johnson & N Park (EB),This stop (#0455) is eastbound on the 899 block of Johnson St (W) farside Park St (N),43.071967,-89.400106,MMT,0,,1,"2, 4, 6, 7, 8, 10, 11, 12, 13, 15, 27, 70, 72",,1,0,1,0,0,111,CMAD,1,90.0,W Johnson,899,N Park,POINT (-89.40010520637614 43.07196934298817)
120,12912,456,0456,Fish Hatchery & Carver (SB),This stop (#0456) is southbound on the 2000 block of Fish Hatchery Rd farside Carver St,43.044304,-89.404113,MMT,0,,1,4,,0,0,1,0,0,111,TMAD,1,180.0,Fish Hatchery,2000,Carver,POINT (-89.40411228340572 43.04430632698576)
121,12913,459,0459,Erin & S Mills (EB),This stop (#0459) is eastbound on the 1099 block of Erin St farside Mills St (S),43.059774,-89.403665,MMT,0,,1,"4, 44",,1,0,1,0,0,111,CMAD,1,90.0,Erin,1099,S Mills,POINT (-89.40366423951544 43.05977633358462)
122,12914,465,0465,W Olin & Colby (EB),This stop (#0465) is eastbound on the 101 block of Olin Ave (W) nearside Colby St,43.053055,-89.384217,MMT,0,,1,13,,0,0,0,0,0,111,CMAD,3,90.0,W Olin,101,Colby,POINT (-89.38421625981184 43.0530573512853)
123,12915,469,0469,W Washington & Southwest (EB),This stop (#0469) is eastbound on the 651 block of W Washington Ave adjacent Southwest Path,43.067543,-89.394121,MMT,0,,1,"5, 27, 75",,0,0,1,0,0,111,CMAD,2,90.0,W Washington,651,Southwest,POINT (-89.39412021973224 43.06754534733445)
124,12916,470,0470,N Bassett & W Dayton (SB),This stop (#0470) is southbound on the 200 block of Bassett St (N) nearside Dayton St (W),43.071625,-89.39286,MMT,0,,1,"10, 11",,0,0,0,0,0,110,CMAD,3,180.0,N Bassett,200,W Dayton,POINT (-89.39285920854887 43.07162735091026)
125,12917,473,0473,W Washington & S Bassett (EB),This stop (#0473) is eastbound on the 499 block of W Washington Ave farside Bassett St (S),43.070228,-89.390293,MMT,0,,1,"5, 27, 75",,0,0,0,0,0,111,CMAD,1,90.0,W Washington,499,S Bassett,POINT (-89.39029221166054 43.07023035257771)
126,12918,475,0475,S Park & Buick (NB),This stop (#0475) is northbound on the 2201 block of Park St (S) nearside Buick St,43.041625,-89.393786,MMT,0,,1,"5, 13, 44, 48",,0,0,1,0,0,111,CMAD,3,0.0,S Park,2201,Buick,POINT (-89.39378529048115 43.04162733592226)
127,12919,480,0480,W Gorham & N Henry (WB),This stop (#0480) is westbound on the 200 block of Gorham St (W) farside Henry St (N),43.075322,-89.391155,MMT,0,,1,"10, 27, 81",,0,0,0,0,0,111,CMAD,1,270.0,W Gorham,200,N Henry,POINT (-89.39115419883213 43.07532435432004)
128,12920,483,0483,N Park & Spring (NB),This stop (#0483) is northbound on the 99 block of Park St (N) nearside Spring St,43.069254,-89.400712,MMT,0,,1,"6, 13, 82",,0,1,0,0,0,111,CMAD,3,0.0,N Park,99,Spring,POINT (-89.40071121335974 43.06925634070886)
129,12921,488,0488,Linden & N Charter (WB),This stop (#0488) is westbound on the 1200 block of Linden Dr farside Charter St (N),43.0752,-89.407339,MMT,0,,1,"11, 44, 80, 84",,1,0,1,0,0,111,UWIS,1,270.0,Linden,1200,N Charter,POINT (-89.40733819726759 43.07520233526165)
130,12922,490,0490,N Charter & W Johnson (SB),This stop (#0490) is southbound on the 300 block of Charter St (N) nearside Johnson St (W),43.072299,-89.405883,MMT,0,,1,"11, 27, 44",,0,0,0,0,0,100,CMAD,3,180.0,N Charter,300,W Johnson,POINT (-89.40588220532966 43.07230133632331)
131,12923,492,0492,John Nolen & Lakeside (SB),This stop (#0492) is southbound on the 300 block of John Nolen Dr farside Lakeside St (E),43.055713,-89.381932,MMT,0,,1,"11, 12",,0,0,0,0,0,100,CMAD,1,180.0,John Nolen,300,Lakeside,POINT (-89.38193125184452 43.05571535502212)
132,12924,496,0496,Koster & Ardmore (WB),This stop (#0496) is westbound on the 198 block of Koster St nearside Ardmore Dr,43.044148,-89.385493,MMT,0,,1,13,,0,0,0,0,0,111,CMAD,3,270.0,Koster,198,Ardmore,POINT (-89.38549228276918 43.04415034501467)
133,12925,499,0499,Fish Hatchery & W Badger (NB),This stop (#0499) is northbound on the 2499 block of Fish Hatchery Rd farside Badger Rd (W),43.038914,-89.403757,MMT,0,,1,"4, 75",,0,0,1,0,0,111,CMAD,1,0.0,Fish Hatchery,2499,W Badger,POINT (-89.40375629854439 43.03891632510686)
134,12926,505,0505,State & W Gilman (EB),This stop (#0505) is eastbound on the 501 block of State St nearside Gilman St (W),43.074732,-89.393723,MMT,0,,1,"4, 6",,0,1,1,0,0,111,CMAD,3,90.0,State,501,W Gilman,POINT (-89.39372219983967 43.07473435112651)
135,12927,506,0506,State & N Frances (WB),This stop (#0506) is westbound on the 600 block of State St farside Frances St (N),43.074974,-89.3955,MMT,0,,1,"4, 6, 81",,1,0,1,1,0,111,CMAD,1,270.0,State,600,N Frances,POINT (-89.39549919861631 43.07497634931488)
136,12928,512,0512,W Washington & N Bassett (WB),This stop (#0512) is westbound on the 500 block of W Washington Ave farside Bassett St (N),43.069986,-89.391021,MMT,0,,1,"5, 27, 75",,0,0,0,0,0,111,CMAD,1,270.0,W Washington,500,N Bassett,POINT (-89.3910202122739 43.06998835165189)
137,12929,516,0516,W Washington & Regent (WB),This stop (#0516) is westbound on the 700 block of W Washington Ave farside Regent St,43.066711,-89.395874,MMT,0,,1,5,,0,0,0,0,0,111,CMAD,1,270.0,W Washington,700,Regent,POINT (-89.39587322113852 43.06671334464853)
138,12930,519,0519,S Park & Fish Hatchery (NB),This stop (#0519) is northbound on the 999 block of Park St (S) farside Fish Hatchery Rd,43.057212,-89.398803,MMT,0,,1,"4, 5, 13, 44",,0,0,1,0,0,111,CMAD,1,0.0,S Park,999,Fish Hatchery,POINT (-89.39880224734212 43.05721433764325)
139,12931,520,0520,S Bassett & W Doty (SB),This stop (#0520) is southbound on the 198 block of Bassett St (S) nearside Doty St (W),43.068634,-89.388936,MMT,0,,1,"10, 11, 81",,0,0,0,0,0,111,CMAD,3,180.0,S Bassett,198,W Doty,POINT (-89.38893521629855 43.0686363536576)
140,12932,522,0522,E Olin & Expo (WB),This stop (#0522) is westbound on the 200 block of Olin Ave (E) farside Expo Pkwy,43.052562,-89.381527,MMT,0,,1,13,,0,0,0,0,0,111,CMAD,1,270.0,E Olin,200,Expo,POINT (-89.38152626055584 43.05256435366304)
141,12933,530,0530,Fish Hatchery & Appleton (SB),This stop (#0530) is southbound on the 1336 block of Fish Hatchery Rd nearside Appleton Rd,43.051913,-89.399261,MMT,0,,0,4,,0,0,1,0,0,111,CMAD,3,180.0,Fish Hatchery,1336,Appleton,POINT (-89.3992602619427 43.05191533507914)
142,12934,532,0532,Linden & Babcock (WB),This stop (#0532) is westbound on the 1598 block of Linden Dr nearside Babcock Dr,43.075254,-89.412549,MMT,0,,1,"11, 44, 80, 84",,1,0,1,0,0,111,UWIS,3,270.0,Linden,1598,Babcock,POINT (-89.41254819585957 43.07525632971104)
143,12935,533,0533,Regent & N Breese (EB),This stop (#0533) is eastbound on the 1599 block of Regent St farside Breese Ter (N),43.067725,-89.413451,MMT,0,,1,"6, 82",,1,0,1,0,0,111,CMAD,1,90.0,Regent,1599,N Breese,POINT (-89.41345021676183 43.06772732546147)
144,12936,536,0536,Fish Hatchery & Wingra (SB),This stop (#0536) is southbound on the 1398 block of Fish Hatchery Rd nearside Wingra Dr (N),43.05048,-89.399953,MMT,0,,1,4,,0,0,0,0,0,111,CMAD,3,180.0,Fish Hatchery,1398,Wingra,POINT (-89.39995226663778 43.05048233361726)
145,12937,537,0537,W Johnson & Wisconsin (EB),This stop (#0537) is eastbound on the 1 block of Johnson St (W) nearside Wisconsin Ave,43.076691,-89.387018,MMT,0,,1,"10, 27",,0,0,0,0,0,110,CMAD,3,90.0,W Johnson,1,Wisconsin,POINT (-89.38701719435093 43.07669335997325)
146,12938,538,0538,N Park & University (SB),This stop (#0538) is southbound on the 398 block of Park St (N) farside University Ave,43.072701,-89.400846,MMT,0,,1,6,,1,0,1,0,0,111,CMAD,1,180.0,N Park,398,University,POINT (-89.40084520467965 43.07270334199409)
147,12939,542,0542,N Breese & University (SB),This stop (#0542) is southbound on the 398 block of Breese Ter (N) farside University Ave,43.073132,-89.414055,MMT,0,,1,82,,0,0,1,0,0,001,CMAD,1,180.0,N Breese,398,University,POINT (-89.4140542023713 43.07313432739051)
148,12940,544,0544,S Broom & W Wilson (SB),This stop (#0544) is southbound on the 298 block of Broom St (S) nearside Wilson St (W),43.069233,-89.386269,MMT,0,,0,12,,0,0,0,0,0,100,CMAD,3,180.0,S Broom,298,W Wilson,POINT (-89.38626821505845 43.06923535693335)
149,12941,546,0546,S Park & Regent (SB),This stop (#0546) is southbound on the 2 block of Park St (S) farside Regent St,43.067392,-89.401194,MMT,0,,1,13,,0,0,1,0,0,111,CMAD,1,180.0,S Park,2,Regent,POINT (-89.40119321919489 43.06739433924603)
150,12942,548,0548,Regent & N Mills (WB),This stop (#0548) is westbound on the 1100 block of Regent St farside Mills St (N),43.067822,-89.404428,MMT,0,,1,6,,0,0,1,0,0,111,CMAD,1,270.0,Regent,1100,N Mills,POINT (-89.40442721732501 43.0678243356603)
151,12943,549,0549,State & W Gorham (EB),This stop (#0549) is eastbound on the 401 block of State St nearside Gorham St (W),43.074705,-89.392056,MMT,0,,1,"4, 6",,1,0,1,1,0,111,CMAD,3,90.0,State,401,W Gorham,POINT (-89.39205520029982 43.07470735290587)
152,12944,558,0558,N Bedford & W Mifflin (SB),This stop (#0558) is southbound on the 100 block of Bedford St (N) nearside Mifflin St (W),43.0697,-89.393799,MMT,0,,1,81,,0,0,0,0,0,001,CMAD,3,180.0,N Bedford,100,W Mifflin,POINT (-89.39379821262642 43.06970234867764)
153,12945,561,0561,N Park & W Dayton (NB),This stop (#0561) is northbound on the 199 block of Park St (N) nearside Dayton St (W),43.070821,-89.400637,MMT,0,,1,"6, 13, 48",,0,0,0,0,0,111,CMAD,3,0.0,N Park,199,W Dayton,POINT (-89.4006362089598 43.07082334155335)
154,12946,564,0564,W Wilson & S Hamilton (WB),This stop (#0564) is westbound on the 298 block of Wilson St (W) nearside Hamilton St (S),43.070692,-89.384195,MMT,0,,1,12,,0,0,0,0,0,100,CMAD,3,270.0,W Wilson,298,S Hamilton,POINT (-89.38419421099208 43.07069435969552)
155,12947,565,0565,N Rusk & Nygard (NB),This stop (#0565) is northbound on the 2199 block of Rusk Ave (N) farside Nygard St,43.041336,-89.384063,MMT,0,,1,13,,0,0,0,0,0,111,TMAD,1,0.0,N Rusk,2199,Nygard,POINT (-89.38406229081907 43.04133834539348)
156,12948,568,0568,University & N Frances (WB),This stop (#0568) is westbound on the 600 block of University Ave farside Frances St (N),43.073309,-89.396192,MMT,0,,1,"2, 7, 8, 10, 11, 12, 13, 15, 27, 70, 72, 81",,0,1,1,0,0,111,CMAD,1,270.0,University,600,N Frances,POINT (-89.39619120276897 43.07331134798108)
157,12949,570,0570,Gilson & Cedar (SB),This stop (#0570) is southbound on the 1398 block of Gilson St nearside Cedar St,43.052054,-89.390943,MMT,0,,0,44,,0,0,0,0,0,100,CMAD,3,180.0,Gilson,1398,Cedar,POINT (-89.39094226174382 43.05205634327656)
158,12950,573,0573,Linden & Henry (EB),This stop (#0573) is eastbound on the 1499 block of Linden Dr nearside Henry Mall,43.07503,-89.410339,MMT,0,,1,"11, 27, 44, 80",,1,0,1,0,0,111,UWIS,3,90.0,Linden,1499,Henry,POINT (-89.41033819702284 43.07503233182192)
159,12951,581,0581,W Johnson & N Charter (EB),This stop (#0581) is eastbound on the 1201 block of Johnson St (W) nearside Charter St (N),43.072057,-89.40592,MMT,0,,1,"2, 7, 8, 10, 12, 15, 48, 70, 72",,1,0,1,0,0,111,CMAD,3,90.0,W Johnson,1201,N Charter,POINT (-89.40591920597379 43.07205933647812)
160,12952,582,0582,S Park & Park House (SB),This stop (#0582) is southbound on the 1800 block of Park St (S) opposite Park House,43.046916,-89.394302,MMT,0,,0,"5, 44",,0,0,0,0,0,111,CMAD,4,180.0,S Park,1800,Park House,POINT (-89.39430127594129 43.04691833750498)
161,12953,585,0585,Regent & S Orchard (EB),This stop (#0585) is eastbound on the 1299 block of Regent St farside Orchard St (S),43.067635,-89.406946,MMT,0,,1,"6, 82",,0,0,0,0,0,111,CMAD,1,90.0,Regent,1299,S Orchard,POINT (-89.40694521718692 43.06763733279078)
162,12954,590,0590,W Badger & Cypress (WB),This stop (#0590) is westbound on the 900 block of Badger Rd (W) farside Cypress Way,43.038645,-89.397699,MMT,0,,1,"4, 40",,0,0,1,0,0,111,CMAD,1,270.0,W Badger,900,Cypress,POINT (-89.39769829937789 43.03864733059008)
163,12955,593,0593,N Broom & W Dayton (NB),This stop (#0593) is northbound on the 201 block of Broom St (N) farside Dayton St (W),43.073129,-89.391032,MMT,0,,1,"10, 11, 81",,0,0,0,0,0,111,CMAD,1,0.0,N Broom,201,W Dayton,POINT (-89.39103120422777 43.07313135345199)
164,12956,602,0602,W Olin & Gilson (WB),This stop (#0602) is westbound on the 500 block of Olin Ave (W) farside Gilson St,43.054059,-89.390177,MMT,0,,0,13,,0,0,0,0,0,111,CMAD,1,270.0,W Olin,500,Gilson,POINT (-89.39017625619277 43.05406134586656)
165,12957,608,0608,Regent & N Park (WB),This stop (#0608) is westbound on the 898 block of Regent St nearside Park St (N),43.067759,-89.400675,MMT,0,,1,27,,0,0,0,0,0,100,CMAD,3,270.0,Regent,898,N Park,POINT (-89.40067421814692 43.06776134023958)
166,12958,619,0619,E Rusk & Rimrock (EB),This stop (#0619) is eastbound on the 399 block of Rusk Ave (E) nearside Rimrock Rd,43.042614,-89.378263,MMT,0,,0,13,,0,0,0,0,0,111,TMAD,3,90.0,E Rusk,399,Rimrock,POINT (-89.37826228751743 43.04261635229781)
167,12959,621,0621,John Nolen & Lakeside (NB),This stop (#0621) is northbound on the 299 block of John Nolen Dr farside Lakeside St (E),43.056322,-89.381932,MMT,0,,1,"11, 12",,0,0,0,0,0,100,CMAD,1,0.0,John Nolen,299,Lakeside,POINT (-89.38193125054968 43.0563243555856)
168,12960,624,0624,S Mills & Mound (SB),This stop (#0624) is southbound on the 198 block of Mills St (S) nearside Mound St,43.065459,-89.404206,MMT,0,,1,"4, 44",,0,0,0,0,0,111,CMAD,3,180.0,S Mills,198,Mound,POINT (-89.40420522369001 43.06546133488617)
169,12961,633,0633,W Washington & S Park (EB),This stop (#0633) is eastbound on the 899 block of W Washington Ave farside Park St (S),43.063327,-89.399985,MMT,0,,1,5,,0,0,1,0,0,111,CMAD,1,90.0,W Washington,899,S Park,POINT (-89.39998423006676 43.06332933859771)
170,12962,643,0643,Fisher & Bram (NB),This stop (#0643) is northbound on the 1901 block of Fisher St nearside Bram St,43.045608,-89.39165,MMT,0,,1,13,,0,0,0,0,0,111,CMAD,3,0.0,Fisher,1901,Bram,POINT (-89.39164927982783 43.04561033971974)
